,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
10221,-1.2889361,4,1.1091583,11,-0.42005318,4,14,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10222,-0.5558216,4,3.807984,15,-0.031359546,3,14,1,2,1,-0.14591825,-0.2166562,-0.035428904,0,0
10223,-0.5558216,4,1.0347385,11,-0.42005318,2,8,5,2,0,-0.14591825,-0.2166562,-0.4403715,39,0
10224,-0.18926428,4,1.754663,1,-1.1974404,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10225,-0.26257575,4,0.04559578,15,-0.031359546,2,13,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10226,0.9104076,4,0.58799285,8,0.35733408,4,4,1,4,0,-0.14591825,-0.2166562,0.20753667,39,0
10227,-0.11595283,6,-0.74513865,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
10228,-1.3622476,4,1.1962545,1,-1.1974404,4,8,3,2,1,-0.065488115,-0.2166562,-1.6551993,39,0
10229,1.936768,4,0.65165937,9,1.1347214,2,8,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
10230,-0.99569035,4,-0.37162837,6,-1.9748276,3,1,4,1,0,-0.14591825,-0.2166562,-0.035428904,40,0
10231,0.61716175,2,-0.17700967,7,0.7460277,2,1,5,4,0,-0.14591825,-0.2166562,-0.4403715,39,1
10232,1.8634565,4,-0.5248733,12,1.523415,2,4,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
10233,0.5438503,4,0.12109556,15,-0.031359546,2,1,5,4,0,-0.14591825,-0.2166562,-0.035428904,39,1
10234,1.0570306,4,-0.88976204,11,-0.42005318,4,1,2,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
10235,-1.2156247,4,-0.40964827,1,-1.1974404,4,3,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10236,0.177293,4,0.8481161,11,-0.42005318,4,12,1,2,0,-0.14591825,-0.2166562,1.5843415,39,0
10237,-0.9223789,2,0.25337413,9,1.1347214,4,10,3,2,0,-0.14591825,-0.2166562,0.12654814,39,0
10238,1.130342,4,-0.13137253,11,-0.42005318,6,7,4,4,1,-0.022158751,-0.2166562,-0.035428904,39,0
10239,-0.11595283,7,-0.5082082,15,-0.031359546,5,1,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10240,0.47053882,4,0.06877911,9,1.1347214,0,10,1,4,1,-0.14591825,-0.2166562,0.7744563,39,1
10241,-1.435559,4,0.5449516,2,-0.8087468,3,8,3,3,0,-0.14591825,-0.2166562,-1.6551993,39,0
10242,1.2036535,4,-0.36290264,9,1.1347214,4,13,2,4,0,-0.14591825,3.7291427,-0.19740595,39,0
10243,0.61716175,4,0.31798807,11,-0.42005318,6,1,1,4,0,0.14845061,-0.2166562,-0.035428904,9,0
10244,0.25060445,6,0.15431204,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,1.9892842,39,0
10245,-0.99569035,4,-1.517569,11,-0.42005318,4,5,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10246,1.2036535,4,-1.4913633,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
10247,0.83709615,4,-0.84954417,9,1.1347214,0,4,4,4,1,-0.14591825,-0.2166562,0.36951372,39,1
10248,-0.04264137,4,-0.19049144,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10249,0.32391593,4,0.4107214,11,-0.42005318,0,12,1,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
10250,-1.3622476,4,0.40548217,15,-0.031359546,4,8,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10251,-0.11595283,4,-0.097559154,9,1.1347214,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10252,1.130342,6,-1.0086915,14,1.9121085,2,10,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,1
10253,-0.8490674,4,1.7657193,15,-0.031359546,3,12,1,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
10254,0.5438503,4,-0.3460386,11,-0.42005318,2,7,0,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
10255,-1.0690018,4,-0.13760653,15,-0.031359546,4,14,1,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
10256,0.32391593,4,0.05191506,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10257,-0.7024445,4,-0.9364698,9,1.1347214,4,10,3,1,1,-0.14591825,-0.2166562,1.9082956,30,1
10258,2.083391,4,1.3851318,11,-0.42005318,6,12,1,4,0,-0.011732622,-0.2166562,-1.8171763,39,0
10259,1.130342,6,-1.2570099,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
10260,-0.99569035,6,-0.5052428,7,0.7460277,2,1,5,4,0,-0.14591825,-0.2166562,-0.4403715,39,1
10261,0.10398155,4,1.5477372,15,-0.031359546,0,7,4,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
10262,-0.48251012,4,-1.1202122,15,-0.031359546,0,10,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10263,-0.5558216,4,-0.851259,12,1.523415,2,10,5,4,0,-0.14591825,-0.2166562,0.7744563,39,0
10264,0.39722738,4,1.1414179,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
10265,0.6904732,4,-0.25544643,7,0.7460277,2,14,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
10266,-0.9223789,4,-0.17993718,15,-0.031359546,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10267,0.5438503,6,-0.7556929,5,-2.3635213,2,4,0,4,1,-0.14591825,-0.2166562,2.7991693,12,0
10268,0.25060445,4,0.8828579,9,1.1347214,0,4,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10269,-1.2889361,4,-1.2127086,15,-0.031359546,4,3,1,4,1,-0.14591825,-0.2166562,2.3942268,39,0
10270,-0.9223789,4,-0.14387845,12,1.523415,4,4,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10271,-0.62913305,4,-0.4434048,15,-0.031359546,0,3,1,4,1,-0.14591825,-0.2166562,1.9892842,39,0
10272,-0.40919867,4,-0.42012674,1,-1.1974404,4,3,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10273,-0.62913305,4,0.036187913,13,-3.5296023,4,5,1,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
10274,0.32391593,4,0.1037957,11,-0.42005318,5,8,1,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
10275,0.10398155,4,-0.6433385,7,0.7460277,2,12,0,4,1,0.8950697,-0.2166562,0.7744563,39,1
10276,-0.77575594,4,-1.0683979,5,-2.3635213,0,8,4,4,0,-0.14591825,-0.2166562,0.7744563,39,0
10277,-1.0690018,4,0.55665225,15,-0.031359546,4,12,2,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
10278,-1.0690018,4,-0.27077568,9,1.1347214,4,10,1,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
10279,0.10398155,4,-0.818412,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
10280,0.5438503,7,0.5783292,14,1.9121085,2,4,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
10281,1.0570306,5,-0.52094156,15,-0.031359546,2,4,0,4,1,1.8883953,-0.2166562,0.7744563,39,1
10282,1.7168336,4,-1.5153993,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10283,-1.2889361,4,-0.005451129,8,0.35733408,4,11,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10284,-1.2889361,4,-1.6016145,11,-0.42005318,4,12,3,4,0,0.40937462,-0.2166562,-0.035428904,39,0
10285,0.25060445,2,-0.13393055,9,1.1347214,4,1,1,4,0,13.394372,-0.2166562,-0.035428904,39,1
10286,1.7168336,4,-0.96374595,9,1.1347214,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10287,0.030670086,4,-1.2916286,11,-0.42005318,0,5,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10288,-0.62913305,4,-0.3536274,1,-1.1974404,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
10289,1.2769649,4,0.798983,9,1.1347214,2,1,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
10290,2.1567023,2,-1.4974269,11,-0.42005318,2,5,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10291,0.47053882,0,-1.5404491,11,-0.42005318,6,0,4,4,0,-0.14591825,-0.2166562,-0.19740595,39,0
10292,0.25060445,4,-0.3843522,9,1.1347214,2,10,0,4,1,0.842262,-0.2166562,0.36951372,39,1
10293,-1.2889361,4,0.2167943,0,-1.5861341,4,1,1,4,0,-0.14591825,-0.2166562,-0.11641742,39,0
10294,1.0570306,4,-0.95628977,11,-0.42005318,2,4,0,4,1,13.394372,-0.2166562,-0.035428904,39,1
10295,-0.5558216,4,0.18098187,15,-0.031359546,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10296,-0.8490674,4,-0.5973319,11,-0.42005318,4,12,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10297,0.83709615,4,-1.1783079,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
10298,-1.435559,4,-0.06383105,1,-1.1974404,4,6,3,4,1,-0.14591825,-0.2166562,-1.3312453,39,0
10299,0.5438503,4,0.7151838,9,1.1347214,2,10,0,4,1,-0.14591825,4.5034127,-0.035428904,39,1
10300,-0.11595283,1,-1.587659,9,1.1347214,2,1,0,1,1,0.842262,-0.2166562,-0.035428904,30,1
10301,0.6904732,4,-0.7574267,12,1.523415,2,10,0,4,1,-0.14591825,4.5034127,-0.035428904,39,1
10302,0.32391593,1,0.13129926,9,1.1347214,2,1,0,4,1,0.842262,-0.2166562,-0.035428904,39,1
10303,-0.99569035,4,-0.47416747,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,3.204112,39,1
10304,0.83709615,4,-0.7705579,15,-0.031359546,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10305,0.9104076,4,1.068694,11,-0.42005318,0,8,2,2,0,-0.14591825,-0.2166562,-0.84531415,39,0
10306,-1.2156247,4,0.84569067,15,-0.031359546,4,6,3,2,1,-0.14591825,-0.2166562,-2.4650846,39,0
10307,1.2036535,0,-0.81595814,11,-0.42005318,6,0,1,4,0,-0.14591825,-0.2166562,-1.6551993,39,0
10308,-1.0690018,4,0.19898283,9,1.1347214,4,9,1,4,0,-0.14591825,-0.2166562,-0.035428904,10,0
10309,0.030670086,4,0.23721117,9,1.1347214,2,4,0,4,1,-0.14591825,-0.2166562,1.5843415,39,0
10310,1.2036535,4,0.0014650263,15,-0.031359546,2,14,0,4,1,-0.14591825,-0.2166562,3.5280662,39,0
10311,-0.99569035,5,2.5121336,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
10312,-0.77575594,4,-0.0446932,1,-1.1974404,4,6,2,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10313,0.10398155,4,-1.2612733,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10314,0.47053882,4,-1.3497337,15,-0.031359546,2,3,0,4,1,-0.14591825,4.5034127,-0.035428904,0,1
10315,-0.04264137,4,-0.18808499,7,0.7460277,2,4,5,4,0,-0.14591825,4.5034127,-0.035428904,39,1
10316,0.47053882,4,-0.3614531,15,-0.031359546,0,1,4,4,0,-0.14591825,-0.2166562,0.36951372,39,0
10317,-0.7024445,4,-1.2614722,8,0.35733408,2,1,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10318,1.936768,4,-0.10274153,11,-0.42005318,6,8,4,2,0,-0.14591825,-0.2166562,-1.6551993,23,0
10319,-1.1423132,4,-0.3207899,6,-1.9748276,3,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,26,0
10320,0.25060445,1,-0.9314106,11,-0.42005318,0,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10321,1.790145,0,1.1427537,6,-1.9748276,2,0,0,4,1,0.555205,-0.2166562,-0.035428904,39,1
10322,0.98371905,4,-0.9542813,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10323,0.6904732,4,0.4817683,11,-0.42005318,0,14,1,4,1,-0.14591825,-0.2166562,1.9892842,39,0
10324,-1.582182,4,-0.13037772,0,-1.5861341,4,8,2,4,1,-0.14591825,-0.2166562,-2.060142,39,0
10325,-1.3622476,4,-0.14299734,11,-0.42005318,4,8,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10326,-0.99569035,4,-0.6839354,7,0.7460277,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10327,-0.9223789,4,0.50953716,15,-0.031359546,4,12,4,4,0,-0.14591825,-0.2166562,-0.035428904,0,0
10328,-1.1423132,4,-1.3649019,15,-0.031359546,4,3,2,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10329,0.83709615,7,1.580679,11,-0.42005318,2,10,0,4,1,-0.14591825,-0.2166562,0.61247927,39,1
10330,0.61716175,4,-0.79959625,11,-0.42005318,0,12,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10331,0.030670086,4,-1.296072,15,-0.031359546,0,8,1,4,0,-0.14591825,4.054237,1.1793989,39,0
10332,0.9104076,4,-0.98007,8,0.35733408,2,8,0,4,1,0.40436468,-0.2166562,1.1793989,39,0
10333,-0.62913305,0,1.6299258,11,-0.42005318,4,0,3,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
10334,2.5965712,4,0.02379568,0,-1.5861341,2,1,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
10335,0.177293,4,0.057969064,15,-0.031359546,2,12,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10336,0.47053882,4,2.5832467,1,-1.1974404,6,8,1,2,0,-0.14591825,-0.2166562,-1.6551993,39,0
10337,-0.04264137,4,-0.06871026,9,1.1347214,3,10,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10338,0.177293,4,-1.0720359,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10339,-0.18926428,4,1.9815507,11,-0.42005318,0,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10340,0.32391593,4,0.038878582,15,-0.031359546,4,1,1,4,1,-0.14591825,-0.2166562,1.1793989,39,0
10341,-0.18926428,2,0.013099325,15,-0.031359546,2,11,0,4,1,-0.14591825,-0.2166562,1.341376,39,1
10342,-0.26257575,7,-1.460468,15,-0.031359546,0,1,4,4,0,-0.14591825,-0.2166562,-2.060142,39,0
10343,1.3502764,4,-0.99375075,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10344,0.32391593,4,-0.49883825,15,-0.031359546,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10345,0.5438503,1,0.049688626,15,-0.031359546,5,1,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10346,-1.5088705,4,0.2353258,15,-0.031359546,4,12,3,4,1,-0.14591825,-0.2166562,-1.9791534,39,0
10347,-1.1423132,4,-0.09810866,9,1.1347214,4,1,1,4,0,-0.14591825,-0.2166562,-2.870027,39,0
10348,0.39722738,4,1.4316121,9,1.1347214,2,7,0,4,1,-0.14591825,4.689535,-0.035428904,39,1
10349,0.030670086,2,2.6884766,0,-1.5861341,0,6,3,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
10350,-0.3358872,4,-0.31562647,9,1.1347214,0,4,1,4,1,-0.14591825,-0.2166562,3.6090546,9,1
10351,-0.04264137,4,2.733943,11,-0.42005318,2,4,5,4,0,0.8950697,-0.2166562,-0.035428904,39,1
10352,-1.0690018,4,-1.0103021,9,1.1347214,4,4,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10353,1.0570306,4,3.9640522,9,1.1347214,2,4,0,2,1,-0.14591825,4.5034127,-0.035428904,39,1
10354,0.030670086,6,-0.25177047,11,-0.42005318,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10355,-1.1423132,4,1.8048571,7,0.7460277,4,8,3,4,1,-0.14591825,-0.2166562,-1.2502568,4,0
10356,-0.99569035,4,0.17823437,11,-0.42005318,4,7,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10357,-1.0690018,7,-1.3861052,9,1.1347214,4,10,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10358,-0.99569035,7,0.69053197,9,1.1347214,2,11,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10359,3.5496202,0,-0.94211644,11,-0.42005318,6,0,1,4,1,-0.14591825,-0.2166562,-3.1129928,39,0
10360,0.76378465,4,0.36022398,5,-2.3635213,2,10,0,4,1,-0.14591825,-0.2166562,-0.6833371,39,0
10361,1.0570306,4,0.36685592,11,-0.42005318,2,7,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10362,-0.48251012,4,-0.55134416,11,-0.42005318,2,12,0,4,1,0.842262,-0.2166562,-0.035428904,39,1
10363,-0.11595283,4,-0.732178,14,1.9121085,2,10,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
10364,-0.11595283,4,2.9135168,11,-0.42005318,4,8,4,2,1,-0.14591825,-0.2166562,-0.035428904,39,0
10365,-0.5558216,4,0.61132777,0,-1.5861341,0,3,1,4,1,-0.14591825,-0.2166562,-0.19740595,39,0
10366,-0.18926428,4,-0.25095567,15,-0.031359546,0,12,4,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10367,0.39722738,4,0.16200508,11,-0.42005318,4,12,2,4,0,-0.14591825,-0.2166562,-2.060142,39,0
10368,-0.18926428,4,1.1306837,11,-0.42005318,0,1,4,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
10369,1.4235878,5,-0.07310628,10,2.3008022,2,10,0,4,1,-0.14591825,-0.2166562,-1.3312453,39,1
10370,1.4968992,4,-1.5029976,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10371,1.0570306,7,-1.381586,12,1.523415,2,4,0,4,1,1.8883953,-0.2166562,-0.19740595,39,1
10372,2.2300138,4,0.069177024,11,-0.42005318,6,1,4,4,1,-0.14591825,-0.2166562,-2.6270616,39,0
10373,1.2036535,7,-0.3409794,15,-0.031359546,2,1,5,4,0,-0.14591825,-0.2166562,-0.27839446,39,0
10374,0.47053882,4,0.16265881,11,-0.42005318,0,1,1,4,0,-0.14591825,-0.2166562,0.7744563,39,0
10375,0.76378465,4,-1.5010839,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10376,1.2769649,4,0.17690799,9,1.1347214,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10377,0.177293,4,-0.1720831,7,0.7460277,2,13,0,4,1,-0.14591825,-0.2166562,0.36951372,39,1
10378,0.76378465,4,0.18349254,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10379,0.32391593,4,0.8964913,7,0.7460277,2,12,0,2,1,-0.14591825,-0.2166562,1.5843415,39,0
10380,-0.40919867,4,0.6105414,11,-0.42005318,4,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10381,0.61716175,6,0.6267707,15,-0.031359546,2,4,0,4,1,-0.14591825,-0.2166562,3.204112,39,0
10382,-0.04264137,4,-1.0566688,15,-0.031359546,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10383,-0.62913305,4,1.7445351,1,-1.1974404,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10384,-0.77575594,7,0.34226093,14,1.9121085,4,10,4,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10385,-0.77575594,4,0.5885992,14,1.9121085,4,10,1,4,1,-0.14591825,5.587887,-0.035428904,2,0
10386,-0.11595283,6,-1.5696106,11,-0.42005318,2,13,0,4,1,-0.14591825,-0.2166562,-0.84531415,39,0
10387,1.8634565,4,-0.8219553,5,-2.3635213,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10388,-0.18926428,7,-0.6679903,11,-0.42005318,2,11,0,4,1,0.842262,-0.2166562,-0.035428904,39,1
10389,0.61716175,5,-0.79582554,9,1.1347214,4,12,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10390,-0.5558216,4,-0.2823247,15,-0.031359546,4,12,1,1,0,-0.14591825,-0.2166562,0.7744563,39,0
10391,-0.7024445,4,2.0563495,9,1.1347214,4,10,1,4,0,-0.14591825,-0.2166562,0.36951372,39,0
10392,0.177293,4,0.16266829,9,1.1347214,2,12,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10393,0.5438503,4,-0.19378845,11,-0.42005318,5,8,1,2,0,-0.14591825,-0.2166562,0.36951372,23,0
10394,-0.11595283,4,-1.0912875,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,2.3942268,39,0
10395,-1.5088705,2,2.620054,1,-1.1974404,4,1,3,4,1,-0.14591825,-0.2166562,-2.3031075,39,0
10396,-1.582182,4,-1.5418892,0,-1.5861341,4,12,3,4,0,-0.14591825,-0.2166562,-2.3031075,39,0
10397,-0.04264137,4,0.46614537,15,-0.031359546,2,8,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10398,-1.2889361,4,0.63076884,1,-1.1974404,4,9,2,4,0,-0.14591825,-0.2166562,-0.035428904,26,0
10399,0.177293,4,-1.5160246,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.9364334,39,1
10400,0.47053882,4,-0.38638917,9,1.1347214,2,3,0,4,1,1.8883953,-0.2166562,-0.035428904,39,1
10401,2.9631283,6,-0.99288857,8,0.35733408,2,12,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,1
10402,-0.9223789,4,-1.4922066,11,-0.42005318,4,5,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10403,-0.7024445,4,-1.3347551,11,-0.42005318,4,3,1,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10404,-1.5088705,0,-1.1557119,11,-0.42005318,4,0,3,4,0,-0.14591825,-0.2166562,1.5843415,39,0
10405,-0.7024445,4,0.1637673,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10406,1.2036535,4,-0.17454638,8,0.35733408,2,7,0,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
10407,0.25060445,7,-1.5681137,15,-0.031359546,0,14,4,4,1,-0.14591825,-0.2166562,-0.19740595,39,0
10408,0.10398155,4,0.1351742,0,-1.5861341,0,14,3,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10409,-0.48251012,4,-0.9070335,11,-0.42005318,2,8,0,4,1,-0.14591825,-0.2166562,-1.2502568,21,0
10410,-1.3622476,4,0.632171,15,-0.031359546,4,12,3,4,0,-0.14591825,-0.2166562,-2.7890387,39,0
10411,0.6904732,4,-0.8588478,7,0.7460277,2,14,0,4,1,-0.14591825,-0.2166562,0.36951372,39,0
10412,-1.3622476,4,-0.6954371,6,-1.9748276,4,12,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10413,0.177293,7,0.93467224,12,1.523415,4,1,1,2,0,-0.14591825,-0.2166562,-0.035428904,39,0
10414,1.2769649,4,-0.5780614,5,-2.3635213,6,14,1,4,1,-0.14591825,-0.2166562,-1.6551993,39,0
10415,-0.26257575,7,1.2232369,7,0.7460277,6,4,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10416,-1.1423132,4,0.80548227,11,-0.42005318,4,6,3,4,1,-0.14591825,-0.2166562,-1.2502568,39,0
10417,-0.8490674,4,0.5735258,6,-1.9748276,2,11,0,4,1,-0.14591825,-0.2166562,-0.035428904,13,0
10418,-0.04264137,4,2.9181402,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10419,-0.48251012,5,-0.8571235,11,-0.42005318,2,4,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10420,0.47053882,2,1.149234,15,-0.031359546,2,1,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,1
10421,-0.11595283,4,0.018717516,9,1.1347214,2,1,0,4,1,-0.14591825,-0.2166562,0.7744563,39,1
10422,-0.3358872,4,-0.13610014,7,0.7460277,0,12,4,2,0,-0.14591825,-0.2166562,0.36951372,39,0
10423,-1.2156247,4,0.19898283,9,1.1347214,4,1,3,4,0,-0.14591825,-0.2166562,-0.4403715,39,0
10424,-0.62913305,4,0.041332398,15,-0.031359546,0,7,1,4,1,-0.14591825,3.7961469,-0.035428904,39,0
10425,-1.2889361,4,-0.42055306,15,-0.031359546,4,10,1,4,0,-0.14591825,-0.2166562,-1.2502568,39,0
10426,0.32391593,4,-0.8020785,11,-0.42005318,2,1,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10427,0.25060445,4,-0.111694634,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10428,-1.2156247,6,0.19314674,15,-0.031359546,4,3,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10429,0.25060445,1,-0.34709024,15,-0.031359546,0,1,2,4,0,-0.14591825,-0.2166562,-0.035428904,33,0
10430,0.5438503,6,0.4187176,11,-0.42005318,2,5,0,4,1,-0.14591825,-0.2166562,-0.4403715,39,0
10431,-0.9223789,4,-1.4682653,11,-0.42005318,4,4,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10432,-0.7024445,4,-0.19170412,8,0.35733408,4,13,1,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10433,0.47053882,1,1.5378083,15,-0.031359546,2,13,0,4,1,0.8950697,-0.2166562,-0.035428904,13,1
10434,-0.11595283,4,-0.09575906,6,-1.9748276,2,6,0,4,1,-0.14591825,-0.2166562,0.7744563,39,0
10435,0.5438503,5,-0.06748809,8,0.35733408,2,4,0,4,1,-0.14591825,-0.2166562,1.5843415,39,1
10436,-0.62913305,4,-0.694177,11,-0.42005318,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,11,0
10437,-0.7024445,2,0.054397296,12,1.523415,2,10,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10438,-0.5558216,4,0.29738173,9,1.1347214,6,8,1,4,0,-0.14591825,-0.2166562,-0.84531415,39,0
10439,0.10398155,2,-0.24683441,9,1.1347214,2,10,0,4,1,0.8950697,-0.2166562,-0.035428904,39,1
10440,1.8634565,1,1.8836161,14,1.9121085,2,10,0,4,1,1.8883953,-0.2166562,0.36951372,0,1
10441,0.32391593,4,-0.16949664,15,-0.031359546,0,1,1,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10442,-1.0690018,4,-0.23424321,8,0.35733408,2,3,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10443,-1.2156247,4,0.16140822,11,-0.42005318,4,12,4,4,0,-0.14591825,-0.2166562,-0.035428904,29,0
10444,1.0570306,4,-0.11438531,9,1.1347214,2,3,0,4,1,-0.14591825,-0.2166562,0.2885252,39,1
10445,-0.9223789,4,1.0470077,1,-1.1974404,0,1,3,4,0,-0.14591825,-0.2166562,-0.035428904,39,0
10446,-0.62913305,4,0.61795974,7,0.7460277,0,12,1,4,1,-0.14591825,-0.2166562,0.9364334,39,0
10447,0.61716175,4,-1.1073651,11,-0.42005318,2,14,0,4,1,-0.14591825,-0.2166562,-0.035428904,39,0
10448,-0.99569035,4,-0.8117611,9,1.1347214,2,3,0,4,1,0.2371404,-0.2166562,1.5843415,39,0
